0.0, 0.0, 0.0, 0.0
1.0, 1.0, 0.24, 0.16
2.0, 2.0, 0.04, 0.36
3.0, 2.0, 0.36, 0.24
3.0, 4.0, 0.32, 0.2
4.0, 4.0, 0.0, 0.84
5.0, 5.0, 0.36, 0.16
6.0, 6.0, 0.28, 0.32
6.0, 7.0, 0.28, 0.48
7.0, 8.0, 0.24, 0.48
8.0, 9.0, 0.08, 0.64
9.0, 9.0, 0.2, 0.44
10.0, 10.0, 0.44, 0.36
11.0, 11.0, 0.36, 0.2
11.0, 12.0, 0.2, 0.48
13.0, 12.0, 0.16, 0.8
14.0, 13.0, 0.68, 0.16
14.0, 15.0, 0.48, 0.24
15.0, 15.0, 0.08, 0.32
16.0, 16.0, 0.4, 0.16
17.0, 17.0, 0.16, 0.4
18.0, 17.0, 0.32, 0.36
19.0, 18.0, 0.8, 0.12
20.0, 19.0, 0.24, 0.16
21.0, 20.0, 0.56, 0.16
22.0, 21.0, 0.72, 0.08
23.0, 20.0, 0.8, 0.12
23.0, 21.0, 0.96, 0.0
23.0, 21.0, 1.0, 0.0
24.0, 21.0, 1.0, 0.0
24.0, 21.0, 1.0, 0.0
24.0, 21.0, 1.0, 0.0
24.0, 22.0, 1.0, 0.0
25.0, 22.0, 0.92, 0.0
25.0, 23.0, 1.0, 0.0
25.0, 23.0, 0.92, 0.0
25.0, 24.0, 0.76, 0.12
26.0, 25.0, 0.68, 0.12
27.0, 25.0, 0.64, 0.2
27.0, 25.0, 1.0, 0.0
27.0, 25.0, 1.0, 0.0
27.0, 25.0, 1.0, 0.0
27.0, 25.0, 1.0, 0.0
27.0, 25.0, 0.96, 0.0
28.0, 25.0, 0.96, 0.04
28.0, 25.0, 1.0, 0.0
28.0, 26.0, 0.96, 0.0
28.0, 26.0, 0.92, 0.0
28.0, 26.0, 1.0, 0.0
28.0, 27.0, 0.96, 0.0
29.0, 27.0, 0.92, 0.0
29.0, 27.0, 0.88, 0.0
29.0, 27.0, 0.92, 0.0
29.0, 27.0, 0.88, 0.04
29.0, 28.0, 0.76, 0.0
30.0, 28.0, 0.44, 0.12
30.0, 29.0, 0.8, 0.04
31.0, 30.0, 0.76, 0.04
31.0, 31.0, 0.68, 0.24
31.0, 32.0, 0.48, 0.2
32.0, 33.0, 0.32, 0.52
32.0, 33.0, 0.08, 0.56
33.0, 34.0, 0.2, 0.72
34.0, 34.0, 0.52, 0.48
35.0, 35.0, 0.48, 0.16
35.0, 36.0, 0.24, 0.4
36.0, 37.0, 0.2, 0.68
38.0, 37.0, 0.16, 0.68
38.0, 37.0, 0.6, 0.04
39.0, 38.0, 0.6, 0.16
40.0, 39.0, 0.44, 0.28
40.0, 39.0, 0.64, 0.16
41.0, 41.0, 0.76, 0.08
42.0, 42.0, 0.28, 0.48
42.0, 43.0, 0.2, 0.2
43.0, 43.0, 0.2, 0.68
44.0, 44.0, 0.56, 0.04
44.0, 44.0, 0.12, 0.12
44.0, 44.0, 0.16, 0.48
45.0, 45.0, 0.16, 0.28
46.0, 46.0, 0.16, 0.52
47.0, 46.0, 0.36, 0.32
47.0, 47.0, 0.68, 0.12
48.0, 48.0, 0.28, 0.24
48.0, 48.0, 0.08, 0.32
49.0, 48.0, 0.36, 0.08
49.0, 49.0, 0.28, 0.12
50.0, 50.0, 0.4, 0.16
50.0, 50.0, 0.52, 0.04
51.0, 51.0, 0.44, 0.2
51.0, 52.0, 0.12, 0.48
51.0, 52.0, 0.12, 0.56
52.0, 52.0, 0.24, 0.6
53.0, 53.0, 0.4, 0.24
54.0, 54.0, 0.36, 0.24
55.0, 54.0, 0.52, 0.12
55.0, 55.0, 0.48, 0.24
56.0, 56.0, 0.44, 0.4
56.0, 57.0, 0.32, 0.36
57.0, 58.0, 0.04, 0.68
57.0, 58.0, 0.12, 0.76
57.0, 58.0, 0.16, 0.56
59.0, 58.0, 0.0, 0.6
59.0, 59.0, 0.44, 0.24
60.0, 60.0, 0.36, 0.32
60.0, 60.0, 0.56, 0.36
61.0, 61.0, 0.6, 0.28
61.0, 62.0, 0.16, 0.6
62.0, 62.0, 0.2, 0.48
63.0, 63.0, 0.2, 0.56
63.0, 63.0, 0.24, 0.4
64.0, 63.0, 0.2, 0.16
64.0, 64.0, 0.6, 0.16
64.0, 65.0, 0.28, 0.56
64.0, 65.0, 0.12, 0.52
64.0, 65.0, 0.12, 0.56
64.0, 65.0, 0.04, 0.84
64.0, 66.0, 0.0, 0.84
66.0, 65.0, 0.08, 0.92
66.0, 66.0, 0.28, 0.2
67.0, 66.0, 0.24, 0.32
67.0, 67.0, 0.44, 0.12
68.0, 67.0, 0.4, 0.2
68.0, 68.0, 0.64, 0.16
68.0, 69.0, 0.32, 0.36
69.0, 69.0, 0.24, 0.64
69.0, 70.0, 0.16, 0.52
70.0, 70.0, 0.12, 0.44
70.0, 69.0, 0.4, 0.28
70.0, 70.0, 0.84, 0.0
70.0, 71.0, 0.64, 0.12
71.0, 71.0, 0.24, 0.48
71.0, 71.0, 0.2, 0.36
71.0, 71.0, 0.24, 0.4
71.0, 72.0, 0.28, 0.08
71.0, 72.0, 0.12, 0.56
72.0, 72.0, 0.04, 0.72
71.0, 73.0, 0.04, 0.8
71.0, 73.0, 0.0, 0.92
71.0, 73.0, 0.04, 0.84
72.0, 72.0, 0.0, 0.8
73.0, 73.0, 0.2, 0.72
74.0, 72.0, 0.32, 0.32
74.0, 74.0, 0.88, 0.0
74.0, 74.0, 0.24, 0.24
74.0, 74.0, 0.44, 0.28
74.0, 74.0, 0.28, 0.16
75.0, 75.0, 0.6, 0.16
74.0, 75.0, 0.36, 0.48
74.0, 75.0, 0.04, 0.8
74.0, 75.0, 0.04, 0.68
74.0, 75.0, 0.04, 0.8
75.0, 76.0, 0.12, 0.64
76.0, 76.0, 0.16, 0.64
75.0, 76.0, 0.28, 0.44
76.0, 76.0, 0.4, 0.4
77.0, 77.0, 0.36, 0.32
78.0, 76.0, 0.48, 0.32
78.0, 77.0, 0.76, 0.04
78.0, 78.0, 0.68, 0.08
79.0, 78.0, 0.52, 0.08
79.0, 79.0, 0.2, 0.16
79.0, 79.0, 0.52, 0.16
80.0, 79.0, 0.36, 0.28
80.0, 80.0, 0.44, 0.28
81.0, 80.0, 0.24, 0.48
81.0, 80.0, 0.52, 0.16
82.0, 80.0, 0.8, 0.04
82.0, 80.0, 1.0, 0.0
82.0, 81.0, 0.88, 0.0
82.0, 81.0, 0.36, 0.16
82.0, 81.0, 0.52, 0.0
82.0, 81.0, 0.68, 0.04
82.0, 81.0, 0.88, 0.0
82.0, 81.0, 0.84, 0.0
82.0, 81.0, 0.8, 0.0
83.0, 81.0, 0.8, 0.0
83.0, 81.0, 0.92, 0.04
82.0, 82.0, 0.8, 0.04
82.0, 83.0, 0.4, 0.16
83.0, 83.0, 0.16, 0.32
82.0, 83.0, 0.04, 0.68
82.0, 83.0, 0.08, 0.64
82.0, 83.0, 0.0, 0.8
80.0, 83.0, 0.12, 0.8
80.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.04, 0.96
79.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.0, 0.96
79.0, 82.0, 0.0, 1.0
78.0, 82.0, 0.0, 1.0
76.0, 82.0, 0.0, 1.0
76.0, 82.0, 0.0, 1.0
76.0, 82.0, 0.0, 1.0
75.0, 82.0, 0.0, 1.0
73.0, 81.0, 0.0, 1.0
73.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 79.0, 0.0, 1.0
72.0, 78.0, 0.0, 1.0
72.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 78.0, 0.0, 1.0
72.0, 78.0, 0.0, 1.0
72.0, 77.0, 0.0, 1.0
71.0, 77.0, 0.0, 1.0
71.0, 77.0, 0.0, 1.0
70.0, 77.0, 0.0, 1.0
69.0, 77.0, 0.0, 1.0
68.0, 77.0, 0.0, 1.0
68.0, 77.0, 0.0, 1.0
67.0, 77.0, 0.0, 1.0
67.0, 77.0, 0.0, 1.0
68.0, 76.0, 0.0, 1.0
67.0, 76.0, 0.0, 1.0
68.0, 76.0, 0.0, 1.0
68.0, 76.0, 0.0, 1.0
67.0, 75.0, 0.0, 1.0
68.0, 75.0, 0.0, 1.0
66.0, 76.0, 0.0, 1.0
66.0, 76.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
67.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
65.0, 75.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
65.0, 75.0, 0.0, 1.0
65.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
66.0, 74.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
65.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
65.0, 73.0, 0.0, 1.0
65.0, 72.0, 0.0, 1.0
65.0, 72.0, 0.0, 1.0
64.0, 72.0, 0.0, 1.0
64.0, 71.0, 0.0, 1.0
63.0, 71.0, 0.0, 1.0
63.0, 71.0, 0.0, 1.0
63.0, 71.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 73.0, 0.0, 1.0
63.0, 73.0, 0.0, 1.0
62.0, 73.0, 0.0, 1.0
62.0, 73.0, 0.0, 1.0
61.0, 73.0, 0.0, 1.0
61.0, 73.0, 0.0, 1.0
60.0, 73.0, 0.0, 1.0
59.0, 73.0, 0.0, 1.0
60.0, 73.0, 0.0, 1.0
59.0, 71.0, 0.0, 1.0
60.0, 72.0, 0.0, 1.0
59.0, 73.0, 0.0, 1.0
60.0, 74.0, 0.0, 1.0
60.0, 74.0, 0.0, 1.0
59.0, 74.0, 0.0, 1.0
59.0, 74.0, 0.0, 1.0
59.0, 73.0, 0.0, 1.0
60.0, 72.0, 0.0, 1.0
61.0, 71.0, 0.0, 1.0
62.0, 72.0, 0.0, 1.0
62.0, 71.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
62.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 71.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
60.0, 71.0, 0.0, 1.0
59.0, 71.0, 0.0, 1.0
59.0, 70.0, 0.0, 1.0
59.0, 69.0, 0.0, 1.0
58.0, 69.0, 0.0, 1.0
59.0, 69.0, 0.0, 1.0
60.0, 68.0, 0.0, 1.0
59.0, 68.0, 0.0, 1.0
60.0, 69.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 67.0, 0.0, 1.0
60.0, 67.0, 0.0, 1.0
59.0, 66.0, 0.0, 1.0
59.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
57.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
57.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
56.0, 67.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
55.0, 65.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
55.0, 64.0, 0.0, 1.0
56.0, 64.0, 0.0, 1.0
57.0, 65.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
59.0, 64.0, 0.0, 1.0
60.0, 64.0, 0.0, 1.0
59.0, 64.0, 0.0, 0.96
59.0, 64.0, 0.0, 0.96
58.0, 64.0, 0.0, 0.96
58.0, 64.0, 0.0, 1.0
59.0, 64.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
59.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
59.0, 63.0, 0.0, 0.96
59.0, 64.0, 0.0, 0.96
59.0, 64.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
59.0, 63.0, 0.0, 0.96
58.0, 63.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
57.0, 64.0, 0.0, 1.0
57.0, 64.0, 0.0, 1.0
57.0, 64.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
57.0, 62.0, 0.0, 1.0
57.0, 62.0, 0.0, 1.0
57.0, 62.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
56.0, 62.0, 0.0, 1.0
55.0, 61.0, 0.0, 1.0
55.0, 61.0, 0.0, 1.0
56.0, 61.0, 0.0, 1.0
55.0, 61.0, 0.0, 1.0
56.0, 60.0, 0.0, 1.0
55.0, 59.0, 0.0, 1.0
55.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
55.0, 58.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
57.0, 59.0, 0.0, 0.92
57.0, 59.0, 0.0, 0.96
56.0, 59.0, 0.0, 0.96
56.0, 60.0, 0.0, 1.0
56.0, 59.0, 0.0, 0.96
57.0, 59.0, 0.0, 0.96
57.0, 59.0, 0.0, 0.88
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
57.0, 59.0, 0.04, 0.92
57.0, 59.0, 0.0, 0.96
58.0, 59.0, 0.0, 1.0
59.0, 60.0, 0.0, 0.76
59.0, 60.0, 0.08, 0.44
60.0, 61.0, 0.04, 0.76
59.0, 61.0, 0.0, 1.0
59.0, 61.0, 0.0, 0.92
59.0, 61.0, 0.0, 0.96
60.0, 61.0, 0.0, 1.0
60.0, 61.0, 0.04, 0.88
61.0, 61.0, 0.24, 0.68
62.0, 61.0, 0.64, 0.2
62.0, 61.0, 0.44, 0.08
62.0, 61.0, 0.48, 0.0
62.0, 62.0, 0.48, 0.28
63.0, 63.0, 0.32, 0.32
63.0, 63.0, 0.16, 0.52
64.0, 64.0, 0.12, 0.56
64.0, 64.0, 0.2, 0.4
64.0, 65.0, 0.44, 0.44
65.0, 66.0, 0.56, 0.48
65.0, 66.0, 0.12, 0.76
66.0, 67.0, 0.04, 0.88
65.0, 67.0, 0.0, 0.8
65.0, 67.0, 0.04, 0.88
65.0, 67.0, 0.04, 0.88
65.0, 67.0, 0.0, 0.88
66.0, 67.0, 0.12, 0.64
66.0, 67.0, 0.08, 0.56
67.0, 67.0, 0.0, 0.68
67.0, 68.0, 0.12, 0.6
68.0, 68.0, 0.04, 0.76
68.0, 68.0, 0.44, 0.4
69.0, 68.0, 0.56, 0.32
70.0, 69.0, 0.32, 0.2
70.0, 70.0, 0.48, 0.28
71.0, 69.0, 0.52, 0.16
71.0, 70.0, 0.76, 0.04
72.0, 71.0, 0.56, 0.08
72.0, 70.0, 0.92, 0.0
72.0, 70.0, 0.96, 0.0
73.0, 70.0, 0.88, 0.0
72.0, 70.0, 0.96, 0.0
72.0, 70.0, 0.96, 0.0
72.0, 70.0, 0.92, 0.0
72.0, 70.0, 0.76, 0.0
73.0, 69.0, 0.88, 0.08
73.0, 69.0, 0.96, 0.0
73.0, 69.0, 1.0, 0.0
72.0, 69.0, 1.0, 0.0
72.0, 68.0, 0.96, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 69.0, 1.0, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 69.0, 0.96, 0.0
72.0, 69.0, 0.96, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 69.0, 0.92, 0.0
72.0, 68.0, 0.96, 0.0
71.0, 68.0, 1.0, 0.0
72.0, 68.0, 0.84, 0.08
72.0, 68.0, 0.96, 0.0
72.0, 67.0, 1.0, 0.0
71.0, 67.0, 1.0, 0.0
71.0, 67.0, 1.0, 0.0
71.0, 67.0, 1.0, 0.0
71.0, 67.0, 0.96, 0.0
71.0, 68.0, 0.92, 0.04
72.0, 68.0, 0.92, 0.12
71.0, 68.0, 1.0, 0.0
72.0, 67.0, 1.0, 0.0
72.0, 66.0, 1.0, 0.0
71.0, 66.0, 1.0, 0.0
71.0, 66.0, 1.0, 0.0
71.0, 66.0, 0.96, 0.0
71.0, 66.0, 1.0, 0.0
70.0, 67.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
69.0, 67.0, 0.88, 0.0
69.0, 66.0, 0.92, 0.0
69.0, 65.0, 1.0, 0.04
68.0, 65.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
70.0, 65.0, 0.96, 0.0
69.0, 65.0, 0.96, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 65.0, 0.92, 0.0
69.0, 65.0, 0.92, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 66.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 0.88, 0.0
68.0, 66.0, 0.96, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 66.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
69.0, 66.0, 0.96, 0.04
69.0, 66.0, 1.0, 0.0
69.0, 66.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 1.0, 0.0
67.0, 65.0, 0.92, 0.0
67.0, 65.0, 0.96, 0.0
67.0, 66.0, 0.96, 0.0
67.0, 67.0, 0.84, 0.08
68.0, 68.0, 0.32, 0.24
69.0, 67.0, 0.36, 0.24
69.0, 68.0, 0.92, 0.0
69.0, 68.0, 0.88, 0.0
69.0, 69.0, 0.56, 0.04
69.0, 69.0, 0.52, 0.2
70.0, 70.0, 0.28, 0.36
71.0, 70.0, 0.44, 0.36
71.0, 70.0, 0.4, 0.24
72.0, 71.0, 0.56, 0.04
72.0, 72.0, 0.16, 0.28
72.0, 72.0, 0.16, 0.44
73.0, 73.0, 0.16, 0.12
73.0, 73.0, 0.4, 0.32
74.0, 73.0, 0.36, 0.12
74.0, 74.0, 0.32, 0.24
74.0, 74.0, 0.44, 0.12
74.0, 73.0, 0.36, 0.12
75.0, 74.0, 0.64, 0.08
75.0, 75.0, 0.6, 0.12
75.0, 75.0, 0.32, 0.08
76.0, 75.0, 0.44, 0.16
76.0, 76.0, 0.4, 0.24
76.0, 77.0, 0.12, 0.68
77.0, 77.0, 0.2, 0.52
78.0, 78.0, 0.6, 0.12
78.0, 78.0, 0.2, 0.44
78.0, 78.0, 0.08, 0.48
78.0, 79.0, 0.16, 0.08
79.0, 79.0, 0.08, 0.28
80.0, 79.0, 0.16, 0.48
80.0, 79.0, 0.48, 0.24
80.0, 80.0, 0.76, 0.0
81.0, 80.0, 0.4, 0.2
81.0, 81.0, 0.28, 0.24
81.0, 82.0, 0.6, 0.16
82.0, 82.0, 0.08, 0.6
82.0, 82.0, 0.2, 0.16
82.0, 83.0, 0.36, 0.32
82.0, 83.0, 0.16, 0.6
82.0, 84.0, 0.04, 0.48
82.0, 84.0, 0.0, 0.84
82.0, 84.0, 0.0, 1.0
83.0, 84.0, 0.04, 0.88
83.0, 84.0, 0.0, 0.84
84.0, 84.0, 0.08, 0.4
84.0, 84.0, 0.04, 0.64
84.0, 85.0, 0.2, 0.4
84.0, 85.0, 0.2, 0.36
84.0, 85.0, 0.04, 0.68
84.0, 85.0, 0.04, 0.8
84.0, 85.0, 0.0, 0.88
84.0, 85.0, 0.08, 0.8
84.0, 86.0, 0.0, 0.76
84.0, 86.0, 0.0, 0.88
84.0, 86.0, 0.0, 0.92
84.0, 86.0, 0.0, 0.88
84.0, 85.0, 0.0, 0.92
84.0, 86.0, 0.04, 0.8
84.0, 85.0, 0.0, 0.84
84.0, 86.0, 0.04, 0.8
84.0, 85.0, 0.0, 0.8
84.0, 85.0, 0.08, 0.76
83.0, 86.0, 0.04, 0.68
83.0, 86.0, 0.0, 1.0
83.0, 86.0, 0.0, 0.96
83.0, 86.0, 0.0, 1.0
83.0, 86.0, 0.0, 1.0
83.0, 85.0, 0.0, 0.88
83.0, 85.0, 0.0, 0.88